_unit_id,airline,text
681461534,US Airways,@Sb5551 Sounds like  @USAirways should have planned better since this weather was no surprise. Completely unacceptable wait times!!!
681461535,US Airways,@USAirways 4 hours on hold to change a Cancelled Flightled flight. Completely unacceptable!!!
681461536,US Airways,@USAirways We've been on hold for over 7 hours after my wife's flight was Cancelled Flighted.
681461537,US Airways,@USAirways forgot to call in the copilot so we're stuck on the plane in PHL. Looking fwd to being stranded in CLT. Day 2 of flight fails.
681461538,US Airways,@USAirways your airline also delayed our bags to us for 4 hours &amp; refused to ship them to our local airport #disappointed #stillbagless
681461539,US Airways,@USAirways have you ever lost luggage with an infant and a 4 year old? Then customer service never answered the phone. I've tried all night.
681461540,US Airways,"@USAirways worst experience with you. Cancelled Flightled flight, no voucher and no luggage because ""ramp was broken."" No other ramps in Charlotte??"
681461541,US Airways,@USAirways worst experience ever!!!!
681461542,US Airways,@USAirways how do you manage to place a family of 5 into a plain with none of them sitting next to each other one of them being a 3yr old
681461543,US Airways,"@USAirways @AmericanAir Suggestions , been on hold 2 hrs for flight that is now about to pass departure...Dealing w ny weather, need change"
681461544,US Airways,"@USAirways @AmericanAir I was meant to fly on Sat, you just made it Tues, I can't afford to stay in a hotel for another TWO nights!"
681461545,US Airways,@USAirways checked into my flight yesterday and have been bumped to a Tuesday flight! Unacceptable and no agents to speak to!
681461546,US Airways,@USAirways flight to Des Moines Cancelled Flightled. Unacceptable to be booked on flight on Tuesday because of work commitments. 2hrs on hold
681461547,US Airways,@USAirways now on hold for 90 minutes
681461548,US Airways,@USAirways now on hold for 75 minutes.
681461549,US Airways,@USAirways on hold now over 2 hrs on one phone hung on 5 x on another? How do you reach a person? No weather condition makes this excusable!
681461550,US Airways,@USAirways claims flight Cancelled Flighted due to weather at destination but Delta has not Cancelled Flighted flight on same route.
681461551,US Airways,@USAirways @AmericanAir Flying from Orlando to Philly to Charlotte to Lynchburg. Saw advisory re Philly. Wld like to fly from Orl to Char
681461552,US Airways,@USAirways duh on baggage claim 2 more hours and counting .. Flights 622 &amp; 1898 http://t.co/DkZl57uPQI
681461553,US Airways,@USAirways @jtrexsocial exactly! How? I've been disconnected 3 times!!!!
681461554,US Airways,@USAirways 3 hrs on hold. Husband has decided we should sleep in shifts so we don't miss the phone rep. to reschedule
681461555,US Airways,@USAirways just Cancelled Flighted my flight and told me to call to rebook. Been on hold for 48 minutes at 4 am and still waiting
681461556,US Airways,@USAirways on hold for 2 hours now have been calling since Monday! I have a flight today need help now!!! #worst #NoExcusesAccepted
681461557,US Airways,@USAirways on hold 2.5 hrs trying to reschedule our flight. Can anyone there please help us?
681461558,US Airways,"@USAirways Why is my ""first available"" flight for me now Tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?"
681461559,US Airways,@USAirways you guys suck at JFK tonight -- oh this MORNING!!!
681461560,US Airways,@USAirways 2 hours on hold. Still no answer. Horrible.
681461561,US Airways,"@USAirways @KieranMahan needs two nights at a hotel in phoenix until he can get back to Philly because of plane equipment, crazy!"
681461562,US Airways,"@USAirways tough night, two 90 minute calls, on hold, delayed here in Phoenix for two days because of one aircraft not ready? Not acceptable"
681461563,US Airways,@USAirways have been on hold for 58 minutes - need help USAIR - why won't you help?
681461564,US Airways,@USAirways we appreciate auto rescheduling our Cancelled Flightled flight-- but you have nothing sooner than Tuesday? can fly into alternate loc?
681461565,US Airways,@USAirways after sitting on the runway for 3 hours i had to leave the airport w/o my luggage. Is this ur 1st day??
681461566,US Airways,@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?
681461567,US Airways,@USAirways thx for taking my $600 for a 1way then Cancelled Flightling 1st flt delay 2nd flt and u top it off by losing my one piece of luggage #usuck
681461568,US Airways,@USAirways I have been on hold for 4 hours my flight is tomorrow do you really expect me to not sleep all night to stay on hold?!?
681461569,US Airways,@USAirways I think it's ok.
681461570,US Airways,@USAirways my flight is Cancelled Flightled and you guys aren't Answering the phones what do I do ?
681461571,US Airways,"@USAirways this is ridiculous.  I have a 6:00 AM flight and two hours of rest, wasted!!!"
681461572,US Airways,@USAirways been on hold for almost 2 hours trying to rebook my Cancelled Flighted flight. What in the world?!!!
681461573,US Airways,@USAirways Seriously. You can't tweet and let people know that you've got customers that have been on hold for 5 HOURS??!!
681461574,US Airways,@USAirways thanks! http://t.co/pD7R1lL6Re
681461575,US Airways,@USAirways after pleading with car service to stay 3 hrs. past pick up they left me and my family but it's ok i have water and crackers!
681461576,US Airways,"@USAirways after a grt flight to PHX last week,  tonight was terrible. 2.5 hours taxing and you give us water and crackers to compensate."
681461577,US Airways,@USAirways flight 1898 landed over 2 hours ago and they still haven't gotten to the gate.. What's the hold uppp _�__�_ #imtired #wannagohome
681461578,US Airways,@USAirways who do we voice our concerns to when we can't get home with our 8 month old after waiting to taxi to a gate for 3 hours?
681461579,US Airways,@USAirways abandoned 40 Boston bound fliers...someone in management needs to #saveface and #showup
681461580,US Airways,@USAirways tell my professors that when I don't show up to class/write my midterm because I'm stuck with no flights home _�
681461581,US Airways,@USAirways No US Air ppl anywhere in PHL directed stranded pax. Kudos to the PHL employees getting off work at midnight. Only help we got.
681461582,US Airways,"@USAirways @AmericanAir Just had to buy a ""safety"" ticket online. You'll refund whichever ticket(s) are unused, in full, without penalty."
681461583,US Airways,@USAirways Hooray! I've now been on hold for over an hour. I've never loved Southwest more.
681461584,US Airways,@USAirways is the worst. Why on earth would @AmericanAir merge with them? I won't be flying either of them any time soon.
681461585,US Airways,@USAirways three hours on hold then disconnected. Conf EBHSET. Need to be home Sunday for interview
681461586,US Airways,@USAirways how do you do that? You guys need to have much better communication. How? How can we do that?
681461587,US Airways,@USAirways Are you guys awake? Need help with delayed flight to get protected on Late Flightr flight from PHL.
681461588,US Airways,@USAirways so how about some help with suggested time I could call to avoid such long wait time
681461589,US Airways,@USAirways more than an hour holding to change a flight on the phone now.. What's up with that???
681461590,US Airways,@USAirways @caterobbie if that link worked most of us could take care of ourselves  please contact your tech people to get that working
681461591,US Airways,@USAirways i've been on hold since 11:30pm  need to reschedule my Cancelled Flightled flight for a morning departure tomorrow.  please help!!!!!!
681461592,US Airways,@USAirways download jeokoo the American app for air travelers
681461593,US Airways,"@USAirways obviously your corporate definition of PATIENCE needs to be reviewed.
#Pleasehurryup #answerphone #reschedulemyflight"
681461594,US Airways,@USAirways Need help with a flight. Weather + funeral = tough combination. On hold for over an hour. Please?
681461595,US Airways,"@usairways I've been on hold since 11:30pm how many customer service reps do you have?
 #seriously"
681461596,US Airways,@USAirways @nburnside26 Well if you really didn't like them then she would be on an airplane. #FIOUSAirways _�Ձ
681461597,US Airways,"@USAirways yes, i am as well.  **FIVE** HOURS ON HOLD, FOLKS. Can you PLEASE tell me if this is typical?! Trying to be understanding here."
681461598,US Airways,@USAirways can you please train your mechanics? Teach them to bring the tools to fix the plane with them and not leave them in the hanger.
681461599,US Airways,@USAirways Charlotte Staff needs prayer....disappointed in response to mishaps ......lotttttttt of pissed off people here!!!!
681461600,US Airways,@USAirways thank you for leaving my 74 y/o grandma stranded because connecting flt could not wait 10 minutes. I will never fly you again
681461601,US Airways,@USAirways HELLO?! It's been FOUR HOURS since plane landed!   Flt 630 phx to JFK.  3 hrs on Tarmac waiting 4 gate. Plus an hour no bags yet
681461602,US Airways,�@USAirways: @ch_mom Please reach out to our crewmember for assistance. Our apologies for the long wait.�۝ #generic
681461603,US Airways,@USAirways can you please have your employee that has been called 5 times by the flight crew finish maintenance on US 734 so we can depart!
681461604,US Airways,@USAirways I better get a free flight
681461605,US Airways,@USAirways @nm4agoodlife      5 hours on hold and no answer . Guess the synergy of a merger was really planned out
681461606,US Airways,@USAirways still waiting on your reps to show. Now 40 mins into waiting in below freezing weather waiting for a cab.
681461607,US Airways,@USAirways @_RobPrice  how can he try again it will be 5-6 hours before he gets help.  Contingency plans non existent.
681461608,US Airways,@USAirways delayed depart bc ur flight attendant wasn't there. Then after landing took 3 hrs to get a gate. Now it's another he and NO bags
681461609,US Airways,@USAirways @jtrexsocial 5 hours on hold ... Safe to say no one is working .
681461610,US Airways,@USAirways But every time I call I'm on hold for 45 min and then get disconnected. Any way someone can help?
681461611,US Airways,@USAirways surely there are some other ways to help me - I can't really afford another 4 hours now. Pls follow me so we can DM
681461612,US Airways,@USAirways I was on hold for 2 hours and still no answer. Is this really how you run your business? http://t.co/P8xFhq4kps
681461613,US Airways,"@USAirways keeps dropping my call and won't even let me stay on hold because they are ""too busy"" #idontwanttocallback"
681461614,US Airways,@USAirways I never made a reward reservation becuase no one ever answered the phone. The online one I made got Cancelled Flighted and I can't change
681461615,US Airways,@UsAirways can a real person help me here? This customer service is poor. I'm at the mercy of someone since the flights are disappearing.
681461616,US Airways,"@USAirways I intend to..very much. My 4,000 followers will as well."
681461617,US Airways,"@USAirways Your customer service is  non-existent/ terrible. Dozens waiting for bags not placed on our flight, no staff anywhere #neveragain"
681461618,US Airways,@USAirways even alternate options are allready full...even with hotel voucher...no more room in philly?
681461619,US Airways,@USAirways @traveloneworld .. Utterly frustrated after 4 hours on hold call was disconnected. I need to amend a Flight Booking Problems. HELP! OW Emerald
681461620,US Airways,@USAirways ok thank you! Very helpful! This is why you're my favorite airline!
681461621,US Airways,"@USAirways They provided no options. Since you all have a better sense of the weather, I hoped you could suggest."
681461622,US Airways,@USAirways you airline is doing rather poor right now. In SLC waiting to take off. Was suppose to take off now 2 hours and 3 minutes ago!
681461623,US Airways,@USAirways Get new planes then. Got on this plane at 7:50 its 10:20 now and still on tarmac. How ru going to compensate me for this?
681461624,US Airways,@USAirways just hit 4hrs.  what is typical wait time right now? should i drive 2h30m to the airport service desk?
681461625,US Airways,@USAirways are you going to do anything to help stranded travelers of flight 680?! No communication from anyone. All of us dumped here.
681461626,US Airways,"@USAirways question is why flight took off at all, now a friend is stuck needlessly in another city"
681461627,US Airways,@USAirways in a few weeks
681461628,US Airways,@USAirways #Wronganswer. Talk is cheap. Customer service is the action of making things right for the customer. #fail again.
681461629,US Airways,@USAirways 4 hours . How do I change my flight that was Cancelled Flightled ?
681461630,US Airways,@USAirways You won't give us a hotel or food. Can you at least suggestion options for making it to the metro city I have a ticket to?
681461631,US Airways,@USAirways actually it landed in BWI 30 minutes ago. She is stranded but I have friends to help. You FAILED big time on this one.
681461632,US Airways,@USAirways I have been on hold for over one hour waiting to reschedule a flight. How much longer should I expect?
681461633,US Airways,"@USAirways its fine. 

Just wondering where my money went..."
681461634,US Airways,@USAirways You landed me at #BWI instead of @Reagan_Airport  and have no plans for me to make it home to DC. How do you suggest I get home?
681461635,US Airways,"@USAirways stranded at BWI after two diversions. No cust service, no transport. Dumped here. Terrible customer service!"
681461636,US Airways,"@USAirways As a member of the news media, the awful service of the last few days won't go unnoticed."
681461637,US Airways,"@USAirways My wife, sick 3yr-old-twins, and I have been waiting in line now for 2hrs to see an agent! Phone agent said nothing til Tuesday!"
681461638,US Airways,"@USAirways This is garbage, been trying to book a reward flight and then it got Cancelled Flighted and still can't get anyone on phone. Unacceptable"
681461639,US Airways,@USAirways Cancelled Flightled flight 1796 baggage held hostage at CHL. No communication.
681461640,US Airways,@USAirways Delays due to faulty engine light. Great work guys. Coming up on 2 hrs sitting on the plane #WorstAirlineInAmerica
681461641,US Airways,@USAirways yes - tells me the only way to mod plans is to call the 4322 number.
681461642,US Airways,@USAirways Can I book award travel on Etihad with Dividend Miles?
681461643,US Airways,@USAirways I have been I hold for 40 min. My 5:50 flight just got Cancelled Flightled and rescheduled for Monday. This is unacceptable!
681461644,US Airways,@USAirways 3hr30min right now...  any end in sight?
681461645,US Airways,"@USAirways I have fam thats supposed to fly 2/22 that are currently in the hosp.3 trys to speak to a human, yr phone sys cuts off. pls hlp!"
681461646,US Airways,@USAirways Flight 496. How are u going to compensate me for sitting on the tarmac for 90+ mins and missing my PHX - BOS connection?
681461647,US Airways,@USAirways what's going on with passengers diverted to CLT on FLL to PHL flight that left at 830 tonight?
681461648,US Airways,@USAirways on top or having to check my bag I had to wait over 30 min for my bag to come out at baggage claim. Thanks for wasting my time
681461649,US Airways,@USAirways I had to sit in your kitchen and move stuff around so I had what I needed. I'm extremely disappointed in your service
681461650,US Airways,@USAirways been sitting on the tarmac for 90 mins now bc engine is broken. How are u going to compensate passengers #WorstAirline
681461651,US Airways,@USAirways it was your fault the flight was delayed to begin with. I shouldn't have to check my bag if there's a bunch of space
681461652,US Airways,@USAirways it is an extreme inconvenience to make ppl check bags when there's a lot of overhead space left. You lie so you're not at fault
681461653,US Airways,@USAirways stuck on the runway for 2 hrs 10 min due to weather in PHL. Nowhere can I find accurate info on #558 to BOS
681461654,US Airways,@USAirways no more hotel voucher? Everyone had to get one but not me...what do I do? Arrived from Amsterdam #SnowStorm
681461655,US Airways,"@USAirways Yep, except this delay was due to a hasty and unwise decision to pushback other plane before the plows were done. #fail."
681461656,US Airways,@USAirways by far the worst airline in history. I'll never ever fly your garbage again
681461657,US Airways,@USAirways pullin some sh** delaying flights again... Smh @OBJ_3 http://t.co/Av2rfFHMcV
681461658,US Airways,@USAirways @PHLAirport flight 837 landed at 10:30 pm and we are still on the plane. Help!!!!!!
681461659,US Airways,"@USAirways TRBL experience! 2 hrs on the Tarmac for an inch of snow IN PHL ""No hanger open"" &amp; ""a pile of snow""?  #terriblecommunication"
681461660,US Airways,@USAirways flight 837 passengers stuck on plane in Philly. Where is the gangway?  We can't hear the pilot
681461661,US Airways,@USAirways 2 hours and counting waiting to get into a gate in Philadelphia. Just icing on the cake for a miserable flight experience
681461662,US Airways,"@USAirways HELP! It says ""the payment is denied"" but my money has been taken out of my bank?  

And it says I have no trips coming up??"
681461663,US Airways,"@USAirways help! Flight Cancelled Flighted, can't call because my phone doesn't work in Europe. Please help? Says I'm booked want to confirm."
681461664,US Airways,"@USAirways not happy w/ app Late Flightly. Last time I flew wouldn't let me check in, This time I checked in went on Late Flightr says I never checked in"
681461665,US Airways,@USAirways @AmericanAir how do I get thru on hold over 3 hours ?
681461666,US Airways,@USAirways is flt 680 en route to DCA or BWI after diverting to RDU. Your phone service  sucks and your website is conflicting.
681461667,US Airways,@USAirways how do I change flights . 3 hours is crazy please help
681461668,US Airways,@USAirways how do I get thru on hold 3 hours 5 minutes . Is this normal ? My call is lost
681461669,US Airways,"@USAirways weather doesn't excuse poor customer service, lack of info from staff or the fact staff haven't turned up"
681461670,US Airways,@USAirways please help on hold 3 hours can't change flights I'm stuck here
681461671,US Airways,@USAirways on hold 3 hours !!!!!! What's the number to speak to someone this is unacceptable I need to change flights
681461672,US Airways,@USAirways - My guess is what happened in #Vegas ended up in #Philly #Sexy http://t.co/qgMfCB7yT4
681461673,US Airways,"@USAirways he waited over two hours on the phone, had to book and get to MI, family member very ill, time of the essence"
681461674,US Airways,@USAirways depart from where? It departed PHX and was due to land at DCA around 8pm.
681461675,US Airways,"@USAirways Can't stress enough how awful the agent was for flight 5283. Knew 11 ppl from delayed flight were on way in mins, no compassion."
681461676,US Airways,@USAirways I certainly understand the hold delays for WX reschedules - I've been on for 2hr15min - do you have an estimated wait time?
681461677,US Airways,@USAirways And cherry on top-flight 880 was on runway after we landed ON TIME for 45 mins. Still didn't get half the luggage.
681461678,US Airways,@USAirways likelihood of PHL to BDL actually leaving tonight? 2 hour delay so far!
681461679,US Airways,@USAirways My brother &amp; his family stranded in CLT tonight bc gate E36 agent wouldn't hold plane for two minutes. Now driving in bad weather
681461680,US Airways,@USAirways over an hour is unacceptable wait time. thanks for nothing.  Be sure never to fly you again
681461681,US Airways,@USAirways Thanks guys! Got hold of someone. Really awesome service I appreciate it :)
681461682,US Airways,@USAirways understood. It simply feels as if the staff is not being entirely truthful about the situation.
681461683,US Airways,"@USAirways #not happy, wife 40th Bday trip. would like to be fully compensated for both flights"
681461684,US Airways,"@USAirways delayed in philly since 130, sitting onTarmac since 8pm flight 1881 plz contact donaldaroberts1@gmail.com"
681461685,US Airways,@USAirways worst trip ever!  Wish pilot would've let me off plane at 12pm during 1st delay.  Now 1030pm and still sitting on runway.
681461686,US Airways,@USAirways First class service on US 769 PHL-MCO today from the flight attendant in F. I didn't catch her name but she was top notch!
681461687,US Airways,@USAirways so far no call back
681461688,US Airways,@USAirways Oh well. I'll get to Cancun eventually.
681461689,US Airways,@USAirways standing in line with 100 people all looking to do the same
681461690,US Airways,"@USAirways cannot book to redeem companion fair without speaking to agent. $99 vs $1200, this is a family emergency #unacceptable"
681461691,US Airways,@USAirways can I at least get a response?  I tried the gate person (sent me the wrong way to cust srvc ) Cust Srvc (when I found them)
681461692,US Airways,@USAirways That's clever. Its clear you need more agents. 94 min hold and counting. Flex workforces are highly possible in 2015
681461693,US Airways,@USAirways hey folks where do you hide luggage when you Cancelled Flight a flight! You have 100 very angry people with no luggage
681461694,US Airways,@USAirways can I get an update on flight 680 to DCA?
681461695,US Airways,@USAirways you can send my luggage to my house_�
681461696,US Airways,"@USAirways Eyyyy! Cancelled Flightlations, Flight Booking Problemss, reFlight Booking Problemss, but y'all got me on the same flight out tonight (not tomorrow) &amp; the FC upgrade. Thx!"
681461697,US Airways,@USAirways thanks for letting me know of the 12 hour delay and 2 hours on hold ?
681461698,US Airways,@USAirways please respond to me. I've been on hold on the reservations line for an hour and 45 minutes. I would really appreciate it.
681461699,US Airways,@USAirways From here on out when I can at all I'm flying @Delta. Since when is a plane getting stuck in a drift for 2 hours a weather issue?
681461700,US Airways,@USAirways on hold for 1 hour and 14 min trying to find the luggage flight Cancelled Flightled where is luggage? http://t.co/i1SfMI7zat
681461701,US Airways,@USAirways Never mind that you could have told the gate I was on my way - you could delay 10 mins but not 15?
681461702,US Airways,@USAirways  and now I'm going to miss my G'ma's Memorial because I didn't #FlyDelta.
681461703,US Airways,"@USAirways @usairways -Really? U land me in Philly 1.5 hours before my flight, wait 1.5 hours behind a plane you got stuck,"
681461704,US Airways,@USAirways Your app and website are trash AF.
681461705,US Airways,@USAirways not best pleased with service so far. On our third gate and still no guarantee that it's the correct one :(
681461706,US Airways,@USAirways Don't want to clog your already-crowded line with a special meal request. Can someone DM me to sort out? #vegetarianproblems :)
681461707,US Airways,@USAirways I should also add the weather conditions are terrible. Expecting 18 inches of snow. Any advice?
681461708,US Airways,@USAirways I'm on flight 623 from DIA to Ontario tomorrow morning. no access to the airport via taxi or shuttle. What should I do?
681461709,US Airways,@USAirways how about an update with real information?still waiting on Tarmac in Philadelphia.
681461710,US Airways,@usairways you mean 10:30pm. I'd be in vegas by now if I'd been allowed on my original flight.
681461711,US Airways,"@USAirways Bravo handling MSP to PHX # 2023 today. Delayed, Late Flightr Cancelled Flightled. Missed surprise 60th bday which was reason for trip.Never again"
681461712,US Airways,"@USAirways well, depending on the policy will make the determination as to which airline is selected to travel."
681461713,US Airways,@USAirways Still waiting for another crew member. #cabinfever
681461714,US Airways,@USAirways Hey. I hve Cancelled Flightled flght &amp; on hold for 30 min nw 4 rebook. Website not working. Can u give me some insight if I DM conf #?
681461715,US Airways,@USAirways JUST LANDED flight 545. Any chance of making flight 5530 Phoenix to AUS
681461716,US Airways,"@USAirways I need help. In air on #717 to CLT from PHL. Conf: D1MQF5 Need confirmed on #1776 to BNA at 10:30. Been bumped all day, need home"
681461717,US Airways,@USAirways FINALLY leaving 4 home from NC. Will lodge respectful complaints!! Mechanical issue after cleared for runway? #5hourwait #nocrew
681461718,US Airways,@USAirways been on hold way to long!  Is this the best level of service you can provide? - one hour+ is too long!
681461719,US Airways,@USAirways thank you!!!
681461720,US Airways,@USAirways Sitting in a cesspool of germs on the ground in #PHL for 2 hours now.
681461721,US Airways,@USAirways hour 4 at the gate.
681461722,US Airways,@USAirways don't think you guys could mess things up any more.. Never flying with you again!
681461723,US Airways,@USAirways waited for 3 hours NO LUGGAGE line too long left airport when flight Cancelled Flighted WHERE does luggage GO? On hold for 1 hour so far
681461724,US Airways,@USAirways so you strand my bag in Philly last Sat and strand me in Philly this Sat. thanks for the bullshit.
681461725,US Airways,@USAirways Looks like I'm already delayed and will miss my connecting flight in Philadelphia. Do you un-delay your flights?
681461726,US Airways,"@USAirways husband tried to use dividends &amp; companion fair for emergency, transferred &amp; put on hold for over two hours gave up #disappointed"
681461727,US Airways,@USAirways @rylietolbert15 wow you wouldn't say
681461728,US Airways,"@USAirways BF has been stuck in CLT all day. Is the lounge offering free ""This weather sucks &amp; we all want to cry"" tequila shots?"
681461729,US Airways,�@USAirways: @TMadCLE We don't like to hear this. We're sorry that it's taking so long to get through.�۝ Stop sending generic responses
681461730,US Airways,@USAirways sucks.  Flt 2692 Late Flight by 20 mins missed my connection.  Thanks for the 10 bucks and a middle seat on the next flt.
681461731,US Airways,".@USAirways worst experience of all time. Will never, ever, ever travel with you again. EVER"
681461732,US Airways,"@USAirways I wasnt  flying your airline tonight, however a friend was and I was present for her help. I flying United and they could learn."
681461733,US Airways,@USAirways How long before departure do gates stay open? Will I make my connecting flight 1861 to RDU from flight 894???
681461734,US Airways,@USAirways So you Cancelled Flightled my flight AGAIN? are you paying for my hotel?!
681461735,US Airways,@USAirways something is wrong with your phone system if you call someone and don't play the recorded flight notification. Is US643 Late Flight?
681461736,US Airways,@USAirways I'm flying with you this Summer. Will I be able to leave Miami Airport during my 12 hour stopover there?
681461737,US Airways,@USAirways the plane crew has been as professional and courteous as the gate agents were flustered.
681461738,US Airways,@USAirways hell is terrible gate agents. And a three hour wait at the gate.
681461739,US Airways,"@USAirways I made the change online, but couldn't check-in online, so had to call (3 hrs on hold btw). Shouldn't have been charged $25"
681461740,US Airways,"@USAirways your ticket agents at gate 4 in Providence airport rocked tonight, especially Kristy, sorry if that is not the correct spelling."
681461741,US Airways,"@USAirways #ShoutOut 2 Kristie(sp?) from Gate4 @ PVD today. She's a #RockStar, was a tremendous help in a tough situation. #PromoteThatGirl"
681461742,US Airways,@USAirways nervous for flight tomrw out of key west not friendly customer service
681461743,US Airways,"@USAirways I was calling before I left, and as it turns out @united answered their phones instead and they rebooked my USAir flight."
681461744,US Airways,@USAirways Thank you for your help today.  I have been a loyal US airways customer and i appreciate your responding to my tweets.
681461745,US Airways,@USAirways message me if you want to issue a refund so someone else can use my seats tomorrow AM #flightCancelled Flighted #custservicehasnonumber
681461746,US Airways,@USAirways an already pleasant flight from London to Charlotte (US733) was made fantastic by an amazing attendant. Thank you so much Robert!
681461747,US Airways,@USAirways @AmericanAir won't even refund for a flight they Cancelled Flightled #horriblecustomerservice
681461748,US Airways,"@USAirways call dropped &amp; no call back...another 45min-hour for another rep. The worst CS ever, online, by phone &amp; in person."
681461749,US Airways,@USAirways @AmericanAir  ..off to vegas http://t.co/AygAOeB6Uu
681461750,US Airways,@USAirways will you fly me to somewhere warm? I'm tired of this snow! :(
681461751,US Airways,@USAirways why the hell u left *alliance and joined 1world is beyond me not a smart move time to start looking at other carriers
681461752,US Airways,@USAirways and apologies are thin when you don't even offer hotel vouchers to your stranded customers.
681461753,US Airways,@USAirways I did. They told me it was a 40 min wait &amp; they'd call back. It's already been 45 min. Horrible
681461754,US Airways,@USAirways but only for certain flights from CLT-NYC. The notion that you can't rebook customers for 48 hours is absurd.
681461755,US Airways,@USAirways had to Cancelled Flight 4 of my flights because my versace biceps wouldn't stow completely under the seat in front of me.
681461756,US Airways,"@USAirways disappointed with your toll free number. Terrible customer service, my flight has been Cancelled Flightled would like to get home"
681461757,US Airways,"@USAirways it a change fee request from a month ago.  after one hour on phone with your team, I�۪m told 120 day backlog.  Awful."
681461758,US Airways,"@USAirways flt last nght Cancelled Flighted-mech.probs, flt this am Cancelled Flighted-snow, finally on a flt home. 1st cls empty &amp; they won't let me sit there"
681461759,US Airways,@USAirways Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?
681461760,US Airways,"@USAirways If I am traveling with an infant in my lap, is there anything I need to do to notify you?"
681461761,US Airways,@USAirways you're killing me sche a flight to board 3 min after mine arrived with gate on other side of airport #genious
681461762,US Airways,@USAirways @AmericanAir 9 empty seats open in 1st on AA1061. No upgrades for a U.S. Gold member? Would love consistent policies.
681461763,US Airways,"@USAirways woohoo! He still has 1 more flight but so happy to hear they're in the air, just about cried! (Must be the preggo hormones!) thx!"
681461764,US Airways,"@USAirways status shows ""delayed"" it was just ""waiting for takeoff"" so did it depart? It certainly didn't at 4:17pm. http://t.co/emRUbu4WzD"
681461765,US Airways,@USAirways you're right it's not fun. Especially when I don't have much of a choice. Lol. #curvygirltravels
681461766,US Airways,@USAirways can you help us figure out our correct six digit confirmation number?
681461767,US Airways,"@USAirways AND my rebooked flt isn't until Monday??  AND I don't get a voucher for a hotel?!  Never again, US airways."
681461768,US Airways,@USAirways Thank you!!! This whole crew has rocked through bad weather and diversion. Pilot keeping us well informed. #customerservice
681461769,US Airways,@USAirways what about AA miles for USAir flights booked through American?
681461770,US Airways,@USAirways i hope i get the opportunity to join the team with this job opening!
681461771,US Airways,@USAirways how is it that my flt to EWR was Cancelled Flightled yet flts to NYC from USAirways are still flying?
681461772,US Airways,@USAirways @AmericanAir Flight SF to NYC only made it to Philly. Ur customer service is telling me no refund for the last leg? #offensive
681461773,US Airways,@USAirways can you DM me please?
681461774,US Airways,@USAirways need seat assignments for one leg of family's return flight - can you please help via Twitter PM?
681461775,US Airways,@USAirways thank you! You have always been so good to me. I will follow up.
681461776,US Airways,@USAirways No Problem - he was the only person in the airport who would help :)
681461777,US Airways,@USAirways Okee doke
681461778,US Airways,"@USAirways thank you! It's # 1875 from BWI, keep seeing different stats, from delayed to awaiting take off to delayed..."
681461779,US Airways,@USAirways Nick on flight 742 was awesome. Please reward him in some way!!! He has kept us smiling on a bad day of travel. #customerservice
681461780,US Airways,"@USAirways I was told a ""return call"" by a human"
681461781,US Airways,"@USAirways guys I need help my reservations, tried calling and I'm told to call Late Flightr. Please help me here."
681461782,US Airways,@USAirways sitting on a plane in Philadelphia for over 20 minutes waiting just to get off the plane. Great service!
681461783,US Airways,"@USAirways @PHLAirport Cancelled Flighted flight due to weather no problem, but wait for luggage for 4 hours?? IT MUST BE DELIVERED!!"
681461784,US Airways,"@USAirways comin in clutch and sending me to Charlotte then home, I h8 u @AmericanAir, except for Wayne u a real g #ThankJesus #ThankMe"
681461785,US Airways,@USAirways this very pregnant lady's hoping &amp;praying hubbys flight from BWI gets off the ground! I'd like him to get here before baby does!
681461786,US Airways,@USAirways Ok Thanks
681461787,US Airways,"@USAirways Every time I try, the line is disconnected b/c the system says you have too many calls. Glad your screw up matters so much to you"
681461788,US Airways,"@USAirways, another hour gone &amp; they sit with more snow on them! Seriously?! http://t.co/Fupf0UAyir"
681461789,US Airways,"@USAirways already did. I travel for a living, no help at all that it will take 3-4 weeks for any repair. And I have to pay to ship to TX."
681461790,US Airways,"@USAirways We did. @AmericanAir said to open one with you, too."
681461791,US Airways,@USAirways ...be found when he checks in. Now no info. Please DM me and help me fix this NOW. (3/3)
681461792,US Airways,"@USAirways to a booked hotel for the night so I had to find him a room at midnight. Then say his bags will be on the plane, but can't (2/3)"
681461793,US Airways,@USAirways This is ridiculous. You delayed my husband's flights &amp; made him miss his connection. Told him to leave his bags. Sent him (1/3)
681461794,US Airways,@USAirways Been tweeting with the team at @AmericanAir who informed me that the problem is that you never sent his bags to them yesterday.
681461795,US Airways,@USAirways- can you tell me what the policy is for preboarding with small children? Is that still a thing?
681461796,US Airways,@USAirways Your Baggage system has hung up on me twice because you have too many callers. I NEED TO FIND MY HUSBAND'S (@SweetingR) BAGS.
681461797,US Airways,@USAirways haven't eaten all day either so lemme get that CC# so I can buy a burger across from the terminal.  #DoBetter @UsAirwaysSuck
681461798,US Airways,@USAirways looking forward to waiting on hold for 9 hrs to reschedule my flight.  Bunch of idiots work for this airline.
681461799,US Airways,@USAirways  big thank you to your ticketing agent Ute V at Dulles-Washington for OUTSTANDING guest service to get me rebooked
