_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681678216,FALSE,finalized,3,2/25/15 19:09,neutral,0.6409,,0,American,,mike_square,,0,,2/23/15 11:58,5.69949E+17,"Dallas, Tx, USA",Mountain Time (US & Canada)
681678217,FALSE,finalized,3,2/25/15 19:21,negative,1,Customer Service Issue,1,American,,scapshaw,,0,,2/23/15 11:56,5.69949E+17,,
681678218,FALSE,finalized,3,2/25/15 19:33,positive,0.6604,,,American,,MuseAMohamed,,0,,2/23/15 11:56,5.69949E+17,N 44еЎ0' 0'' / W 92еЎ25' 0'',Eastern Time (US & Canada)
681678219,FALSE,finalized,3,2/25/15 19:32,neutral,1,,,American,,flemmingerin,,0,,2/23/15 11:55,5.69949E+17,San Diego,
681678220,FALSE,finalized,3,2/25/15 19:12,positive,1,,,American,,Metalmikefisher,,0,,2/23/15 11:55,5.69949E+17,,Eastern Time (US & Canada)
681678221,FALSE,finalized,3,2/25/15 19:23,negative,1,Customer Service Issue,0.6422,American,,Rozzinbags5,,0,,2/23/15 11:55,5.69949E+17,,
681678222,FALSE,finalized,3,2/25/15 19:25,negative,1,Customer Service Issue,0.6873,American,,StephRest,,0,,2/23/15 11:54,5.69949E+17,"21.791267,-72.189674",
681678223,FALSE,finalized,3,2/25/15 19:23,neutral,1,,,American,,MEGENTRIPODI,,0,,2/23/15 11:54,5.69948E+17,,
681678224,FALSE,finalized,3,2/25/15 19:05,negative,1,longlines,0.7188,American,,maccom,,0,,2/23/15 11:54,5.69948E+17,Denver,Mountain Time (US & Canada)
681678225,FALSE,finalized,3,2/25/15 18:49,neutral,1,,,American,,MEGENTRIPODI,,0,,2/23/15 11:54,5.69948E+17,,
681678226,FALSE,finalized,3,2/25/15 19:02,negative,1,Customer Service Issue,1,American,,StephRest,,0,,2/23/15 11:53,5.69948E+17,"21.791267,-72.189674",
681678227,FALSE,finalized,3,2/25/15 18:55,negative,1,Late Flight,0.6909,American,,rduffy487,,0,,2/23/15 11:50,5.69947E+17,,
681678228,FALSE,finalized,3,2/25/15 19:11,negative,1,Customer Service Issue,0.6671,American,,ImprotaD,,0,,2/23/15 11:50,5.69947E+17,,
681678229,FALSE,finalized,3,2/25/15 19:16,negative,0.6379,Flight Booking Problems,0.3578,American,,janetmcq,,0,,2/23/15 11:47,5.69947E+17,"Memphis, TN",Central Time (US & Canada)
681678230,FALSE,finalized,3,2/25/15 19:42,positive,1,,,American,,Baynhambristol,,0,,2/23/15 11:46,5.69946E+17,New York,Hawaii
681678231,FALSE,finalized,3,2/25/15 19:12,negative,1,Customer Service Issue,1,American,,mcconnell_km,,0,,2/23/15 11:44,5.69946E+17,Chicago!,Central Time (US & Canada)
681678232,FALSE,finalized,3,2/25/15 19:07,negative,1,Damaged Luggage,1,American,,Polarbert,,0,,2/23/15 11:44,5.69946E+17,,
681678233,FALSE,finalized,3,2/25/15 19:08,negative,1,Can't Tell,0.6651,American,,ImprotaD,,0,,2/23/15 11:40,5.69945E+17,,
681678234,FALSE,finalized,3,2/25/15 19:27,negative,1,Cancelled Flight,0.6584,American,,ImprotaD,,0,,2/23/15 11:40,5.69945E+17,,
681678235,FALSE,finalized,3,2/25/15 19:18,negative,1,Customer Service Issue,0.6246,American,,miajain,,0,,2/23/15 11:39,5.69945E+17,New York,Pacific Time (US & Canada)
681678236,FALSE,finalized,3,2/25/15 18:57,negative,1,Lost Luggage,1,American,,MikeThomas_Says,,0,,2/23/15 11:38,5.69944E+17,DC,
681678237,FALSE,finalized,3,2/25/15 19:21,negative,0.6448,Customer Service Issue,0.6448,American,,AyDiosMio,,0,"[34.0213466, -118.45229268]",2/23/15 11:38,5.69944E+17,,Pacific Time (US & Canada)
681678238,FALSE,finalized,3,2/25/15 19:01,negative,0.7031,Can't Tell,0.7031,American,,CYancey74,,0,,2/23/15 11:35,5.69944E+17,,Central Time (US & Canada)
681678239,FALSE,finalized,3,2/25/15 19:22,negative,1,Customer Service Issue,1,American,,kayliemj,,0,,2/23/15 11:33,5.69943E+17,"Seattle, WA",Pacific Time (US & Canada)
681678240,FALSE,finalized,3,2/25/15 18:53,positive,1,,,American,,RebeccaPla,,0,,2/23/15 11:30,5.69942E+17,PR/Miami/San Francisco,
681678241,FALSE,finalized,3,2/25/15 19:24,negative,1,Late Flight,1,American,,ebaska225,,0,,2/23/15 11:29,5.69942E+17,,
681678242,FALSE,finalized,3,2/25/15 19:42,negative,1,Can't Tell,0.6688,American,,thomashoward88,,0,,2/23/15 11:29,5.69942E+17,,
681678243,FALSE,finalized,3,2/25/15 19:22,negative,1,Can't Tell,1,American,,corkanddeb,,0,,2/23/15 11:29,5.69942E+17,,
681678244,FALSE,finalized,3,2/25/15 19:08,negative,1,Customer Service Issue,1,American,,hellomichaellee,,0,,2/23/15 11:29,5.69942E+17,"Cary, NC",Eastern Time (US & Canada)
681678245,FALSE,finalized,3,2/25/15 19:09,negative,0.6326,Customer Service Issue,0.6326,American,,remixrio,,0,,2/23/15 11:28,5.69942E+17,Brooklyn,Pacific Time (US & Canada)
681678246,FALSE,finalized,3,2/25/15 19:20,negative,1,Bad Flight,0.6404,American,,Aero0729,,0,,2/23/15 11:28,5.69942E+17,,
681678247,FALSE,finalized,3,2/25/15 19:22,positive,0.6391,,0,American,,maxfitgirl29,,0,,2/23/15 11:27,5.69942E+17,"Chicago, IL",Eastern Time (US & Canada)
681678248,FALSE,finalized,3,2/25/15 19:04,negative,1,Flight Booking Problems,0.3482,American,,bkice_,,0,,2/23/15 11:26,5.69941E+17,"BPM, WMC, DEMF, BM, ADE, etc",Pacific Time (US & Canada)
681678249,FALSE,finalized,3,2/25/15 19:09,negative,1,Cancelled Flight,0.6326,American,,kayliemj,,0,,2/23/15 11:24,5.69941E+17,"Seattle, WA",Pacific Time (US & Canada)
681678250,FALSE,finalized,3,2/25/15 19:18,positive,0.6713,,,American,,MJS_23,,0,,2/23/15 11:24,5.69941E+17,Chicago,Central Time (US & Canada)
681678251,FALSE,finalized,3,2/25/15 19:18,neutral,1,,,American,,MikeBarr63,,0,,2/23/15 11:24,5.69941E+17,"Allen, TX",
681678252,FALSE,finalized,3,2/25/15 19:03,neutral,1,,,American,,MikeBarr63,,0,,2/23/15 11:24,5.69941E+17,"Allen, TX",
681678253,FALSE,finalized,3,2/25/15 19:28,positive,1,,,American,,polpastor21,,0,,2/23/15 11:23,5.69941E+17,,
681678254,FALSE,finalized,3,2/25/15 19:30,negative,1,Can't Tell,0.3831,American,,ezemanalyst,,0,,2/23/15 11:23,5.69941E+17,,
681678255,FALSE,finalized,3,2/25/15 19:23,negative,1,Flight Booking Problems,0.3652,American,,dgoot,,0,,2/23/15 11:23,5.69941E+17,"Boston, MA",Mountain Time (US & Canada)
681678256,FALSE,finalized,3,2/25/15 19:10,negative,1,Customer Service Issue,1,American,,lwestrada,,0,,2/23/15 11:21,5.6994E+17,,
681678257,FALSE,finalized,3,2/25/15 18:47,negative,1,Customer Service Issue,1,American,,kayliemj,,0,,2/23/15 11:21,5.6994E+17,"Seattle, WA",Pacific Time (US & Canada)
681678258,FALSE,finalized,3,2/25/15 19:17,negative,1,Customer Service Issue,0.3455,American,,DanJWillis,,0,,2/23/15 11:21,5.6994E+17,my top secret gaming facility,Casablanca
681678259,FALSE,finalized,3,2/25/15 19:08,negative,1,Customer Service Issue,1,American,,flemmingerin,,0,,2/23/15 11:19,5.6994E+17,San Diego,
681678260,FALSE,finalized,3,2/25/15 18:59,positive,1,,,American,,scottfmurphy,,0,,2/23/15 11:18,5.69939E+17,"New York, NY",Central Time (US & Canada)
681678261,FALSE,finalized,3,2/25/15 19:38,negative,1,Flight Booking Problems,0.6454,American,,ipodipoor,,0,,2/23/15 11:17,5.69939E+17,,
681678262,FALSE,finalized,3,2/25/15 18:57,positive,1,,,American,,Lvalenzuela14,,0,"[0.0, 0.0]",2/23/15 11:16,5.69939E+17,Chile,
681678263,FALSE,finalized,3,2/25/15 19:24,positive,1,,,American,,survivorsburg,,0,,2/23/15 11:16,5.69939E+17,Scotland,London
681678264,FALSE,finalized,3,2/25/15 18:45,positive,0.714,,,American,,flemmingerin,,0,,2/23/15 11:14,5.69938E+17,San Diego,
681678265,FALSE,finalized,3,2/25/15 19:00,negative,1,Can't Tell,0.6905,American,,weezerandburnie,,0,,2/23/15 11:14,5.69938E+17,Belle MO,
681678266,FALSE,finalized,3,2/25/15 19:01,negative,1,Customer Service Issue,1,American,,Rozzinbags5,,0,,2/23/15 11:13,5.69938E+17,,
681678267,FALSE,finalized,3,2/25/15 19:02,negative,1,Flight Booking Problems,0.6509,American,,CraigPokorny,,0,,2/23/15 11:12,5.69938E+17,"Bennington, NE",Central Time (US & Canada)
681678268,FALSE,finalized,3,2/25/15 18:49,negative,1,Customer Service Issue,1,American,,tgd011,,0,,2/23/15 11:12,5.69938E+17,,
681678269,FALSE,finalized,3,2/25/15 18:49,positive,1,,,American,,CliffordGries,,0,,2/23/15 11:11,5.69938E+17,"Phoenix, AZ",Arizona
681678270,FALSE,finalized,3,2/25/15 18:47,negative,1,Late Flight,1,American,,AdamWocel,,0,"[40.68625909, -74.17970876]",2/23/15 11:11,5.69938E+17,NYC,Quito
681678271,FALSE,finalized,3,2/25/15 19:18,negative,1,Flight Booking Problems,0.6812,American,,LJoyce11,,0,,2/23/15 11:09,5.69937E+17,,Mountain Time (US & Canada)
681678272,FALSE,finalized,3,2/25/15 19:01,negative,1,Can't Tell,0.7044,American,,maxfitgirl29,,0,,2/23/15 11:08,5.69937E+17,"Chicago, IL",Eastern Time (US & Canada)
681678273,FALSE,finalized,3,2/25/15 19:21,positive,1,,,American,,2lnr,,0,,2/23/15 11:06,5.69936E+17,Texas,
681678274,FALSE,finalized,3,2/25/15 19:11,negative,1,Late Flight,1,American,,maxfitgirl29,,0,,2/23/15 11:05,5.69936E+17,"Chicago, IL",Eastern Time (US & Canada)
681678275,FALSE,finalized,3,2/25/15 19:15,neutral,0.7145,,0,American,,softwaredoug,,0,,2/23/15 11:03,5.69936E+17,"Charlottesville, VA",Hawaii
681678276,FALSE,finalized,3,2/25/15 18:52,negative,1,Flight Booking Problems,0.3409,American,,nic_tudobem,,0,,2/23/15 11:01,5.69935E+17,New York,
681678277,FALSE,finalized,3,2/25/15 19:22,neutral,1,,,American,,steveyuhas,,0,,2/23/15 10:58,5.69934E+17,‰ПБ Los Angeles ‰ПБ,Pacific Time (US & Canada)
681678278,FALSE,finalized,3,2/25/15 19:08,neutral,1,,,American,,Cottopanama85,,0,,2/23/15 10:58,5.69934E+17,"ohio,panama",
681678279,FALSE,finalized,3,2/25/15 19:06,neutral,1,,,American,,TheAdamRizz,,0,,2/23/15 10:58,5.69934E+17,"Dallas, Texas",Pacific Time (US & Canada)
681678280,FALSE,finalized,3,2/25/15 19:08,positive,0.7107,,,American,,TomDorans,,0,,2/23/15 10:58,5.69934E+17,Chicago Subs,
681678281,FALSE,finalized,3,2/25/15 18:43,negative,0.6984,Flight Attendant Complaints,0.3764,American,,Airportcluster,,1,,2/23/15 10:58,5.69934E+17,Helsinki Airport,Helsinki
681678282,FALSE,finalized,3,2/25/15 19:13,neutral,1,,,American,,UllCon,,0,,2/23/15 10:57,5.69934E+17,"Michigan, US",Quito
681678283,FALSE,finalized,3,2/25/15 19:04,negative,1,Customer Service Issue,1,American,,revelsbl,,0,,2/23/15 10:57,5.69934E+17,,Eastern Time (US & Canada)
681678284,FALSE,finalized,3,2/25/15 19:33,negative,1,Customer Service Issue,1,American,,soundsofsatori,,0,"[39.60778027, -105.95470209]",2/23/15 10:57,5.69934E+17,Milky Way:Orion Arm:Earth:DFW,Central Time (US & Canada)
681678285,FALSE,finalized,3,2/25/15 19:18,negative,0.683,Can't Tell,0.3812,American,,elwoodblues77,,0,,2/23/15 10:56,5.69934E+17,Dallas,
681678286,FALSE,finalized,3,2/25/15 19:24,negative,1,Lost Luggage,0.7078,American,,Gregm528,,0,,2/23/15 10:56,5.69934E+17,NY,Eastern Time (US & Canada)
681678287,FALSE,finalized,3,2/25/15 19:11,neutral,1,,,American,,elwoodblues77,,0,,2/23/15 10:55,5.69934E+17,Dallas,
681678288,FALSE,finalized,3,2/25/15 19:14,negative,1,Customer Service Issue,1,American,,blogblogblog,,0,,2/23/15 10:55,5.69934E+17,"Brevard, NC",Central Time (US & Canada)
681678289,FALSE,in progress,2,,positive,1,,,American,,TimMoore,,0,,2/23/15 10:53,5.69933E+17,New York | Hong Kong ,Eastern Time (US & Canada)
681678290,FALSE,finalized,3,2/25/15 19:05,negative,1,Cancelled Flight,0.3408,American,,CandaceAlper,,0,,2/23/15 10:52,5.69933E+17,Toronto,Atlantic Time (Canada)
681678291,FALSE,finalized,3,2/25/15 18:58,negative,1,Customer Service Issue,0.7276,American,,angeltoia95,,0,,2/23/15 10:50,5.69932E+17,Long Island / Albany,Eastern Time (US & Canada)
681678292,FALSE,finalized,3,2/25/15 19:25,negative,1,Lost Luggage,0.6685,American,,schwartz2max,,0,,2/23/15 10:50,5.69932E+17,"Brooklyn, NY",Eastern Time (US & Canada)
681678293,FALSE,finalized,3,2/25/15 19:02,positive,1,,,American,,pornobobbie,,0,,2/23/15 10:48,5.69932E+17,"МПT: 37.77581,-122.419796",Pacific Time (US & Canada)
681678294,FALSE,finalized,3,2/25/15 18:55,negative,1,Lost Luggage,1,American,,derekc21,,0,,2/23/15 10:47,5.69932E+17,"Innisfail, Alberta",Mountain Time (US & Canada)
681678295,FALSE,finalized,3,2/25/15 19:20,negative,1,Flight Booking Problems,0.3422,American,,CandaceAlper,,0,,2/23/15 10:46,5.69931E+17,Toronto,Atlantic Time (Canada)
681678296,FALSE,finalized,3,2/25/15 19:11,negative,1,Bad Flight,1,American,,Aero0729,,0,,2/23/15 10:46,5.69931E+17,,
681678297,FALSE,finalized,3,2/25/15 19:10,negative,1,Customer Service Issue,1,American,,LeslieWolfson,,0,,2/23/15 10:44,5.69931E+17,Miami Beach,Central Time (US & Canada)
681678298,FALSE,finalized,3,2/25/15 19:13,negative,1,Can't Tell,1,American,,WorstThingsBot,,0,,2/23/15 10:44,5.69931E+17,,
681678299,FALSE,finalized,3,2/25/15 19:00,negative,1,Customer Service Issue,0.6877,American,,MikeBarr63,,0,,2/23/15 10:43,5.69931E+17,"Allen, TX",
681678300,FALSE,finalized,3,2/25/15 19:07,neutral,1,,,American,,MarkMan23,,0,"[39.91337753, -75.3408263]",2/23/15 10:42,5.6993E+17,"San Diego, CA",Pacific Time (US & Canada)
681678301,FALSE,finalized,3,2/25/15 19:02,positive,1,,,American,,neiljcohen,,0,,2/23/15 10:41,5.6993E+17,"the one, the only.... NYC",Quito
681678302,FALSE,finalized,3,2/25/15 18:56,negative,1,Customer Service Issue,1,American,,ImprotaD,,0,,2/23/15 10:39,5.6993E+17,,
681678303,FALSE,finalized,3,2/25/15 19:12,negative,1,Customer Service Issue,1,American,,AyDiosMio,,0,"[34.02389944, -118.45541773]",2/23/15 10:37,5.69929E+17,,Pacific Time (US & Canada)
681678304,FALSE,finalized,3,2/25/15 19:22,neutral,1,,,American,,urduckcommander,,0,,2/23/15 10:35,5.69929E+17,,Quito
681678305,FALSE,finalized,3,2/25/15 19:24,negative,1,Customer Service Issue,1,American,,stevecorb9,,0,,2/23/15 10:32,5.69928E+17,Bromyard,
681678306,FALSE,finalized,3,2/25/15 19:21,positive,0.6795,,,American,,DL_Dub,,0,,2/23/15 10:31,5.69928E+17,'Merica,
681678307,FALSE,finalized,3,2/25/15 19:13,negative,1,Customer Service Issue,1,American,,ezemanalyst,,0,,2/23/15 10:31,5.69927E+17,,
681678308,FALSE,finalized,3,2/25/15 19:21,negative,1,Late Flight,0.3807,American,,wellapp,,0,,2/23/15 10:29,5.69927E+17,NYC area,Eastern Time (US & Canada)
681678309,FALSE,finalized,3,2/25/15 19:04,negative,1,Customer Service Issue,0.638,American,,gingermc23,,0,,2/23/15 10:28,5.69927E+17,milford.,Eastern Time (US & Canada)
681678310,FALSE,finalized,3,2/25/15 19:21,negative,1,Customer Service Issue,1,American,,ikeNball,,0,"[33.43417698, -111.99680158]",2/23/15 10:26,5.69926E+17,"Memphis, TN",Central Time (US & Canada)
681678311,FALSE,finalized,3,2/25/15 19:12,neutral,0.6697,,0,American,,iSmellNothing,,0,,2/23/15 10:25,5.69926E+17,Boston,Eastern Time (US & Canada)
681678312,FALSE,finalized,3,2/25/15 19:05,neutral,1,,,American,,Vaomatua,,0,"[30.441566, -84.281745]",2/23/15 10:25,5.69926E+17,,Arizona
681678313,FALSE,finalized,3,2/25/15 18:58,positive,1,,,American,,RaulNath,,0,,2/23/15 10:24,5.69926E+17,Los Angeles,
681678314,FALSE,finalized,3,2/25/15 19:19,negative,0.6494,Can't Tell,0.6494,American,,nmatasci,,0,,2/23/15 10:22,5.69925E+17,"Los Angeles, California",Pacific Time (US & Canada)
681678315,FALSE,finalized,3,2/25/15 19:09,negative,1,Customer Service Issue,1,American,,unicatfan,,0,,2/23/15 10:22,5.69925E+17,"МПT: 41.5333,-93.62944",Central Time (US & Canada)
681678316,FALSE,finalized,3,2/25/15 19:09,negative,1,Customer Service Issue,1,American,,JustineTomkins,,0,,2/23/15 10:22,5.69925E+17,,
681678317,FALSE,finalized,3,2/25/15 19:06,positive,1,,,American,,1JENSABA,,0,,2/23/15 10:22,5.69925E+17,"Chicago,IL",Central Time (US & Canada)
681678318,FALSE,finalized,3,2/25/15 19:25,neutral,1,,,American,,MarkMan23,,0,"[39.91370182, -75.3405344]",2/23/15 10:20,5.69925E+17,"San Diego, CA",Pacific Time (US & Canada)
681678319,FALSE,finalized,3,2/25/15 19:49,negative,0.6546,Flight Booking Problems,0.6546,American,,hellomichaellee,,0,,2/23/15 10:18,5.69924E+17,"Cary, NC",Eastern Time (US & Canada)
681678320,FALSE,finalized,3,2/25/15 19:34,negative,1,Late Flight,0.652,American,,Badbic,,0,,2/23/15 10:16,5.69924E+17,,
681678321,FALSE,finalized,3,2/25/15 19:14,negative,0.6606,Cancelled Flight,0.6606,American,,horns3939,,0,,2/23/15 10:14,5.69923E+17,"Lantana, Tx USA",
681678322,FALSE,finalized,3,2/25/15 18:52,negative,1,Bad Flight,1,American,,Chuckwede65,,0,,2/23/15 10:14,5.69923E+17,,
681678323,FALSE,finalized,3,2/25/15 19:39,neutral,0.6602,,,American,,_dashingxmizfit,,0,,2/23/15 10:11,5.69922E+17,"Milwaukee, WI",Central Time (US & Canada)
681678324,FALSE,finalized,3,2/25/15 19:04,neutral,0.6399,,,American,,yourlocalnyer,,0,,2/23/15 10:11,5.69922E+17,"Dallas, TX",Central Time (US & Canada)
681678325,FALSE,finalized,3,2/25/15 19:04,negative,1,Cancelled Flight,1,American,,paylukkar,,0,,2/23/15 10:10,5.69922E+17,,Beijing
681678326,FALSE,finalized,3,2/25/15 19:18,negative,1,Late Flight,1,American,,jongann,,0,,2/23/15 10:06,5.69921E+17,"iPhone: 38.961334,-77.006119",Eastern Time (US & Canada)
681678327,FALSE,finalized,3,2/25/15 19:16,negative,1,Customer Service Issue,1,American,,Rizzilient,,0,,2/23/15 10:05,5.69921E+17,,
681678328,FALSE,finalized,3,2/25/15 18:57,negative,1,Flight Booking Problems,0.6402,American,,kris_bailey,,0,,2/23/15 10:05,5.69921E+17,"San Francisco, CA",Pacific Time (US & Canada)
681678329,FALSE,finalized,3,2/25/15 19:05,negative,1,Flight Attendant Complaints,0.3408,American,,TNLtraining,,0,,2/23/15 10:04,5.69921E+17,"Aspen, Colorado",Mountain Time (US & Canada)
681678330,FALSE,finalized,3,2/25/15 19:20,negative,1,Customer Service Issue,1,American,,BloomBuzz,,0,,2/23/15 10:04,5.69921E+17,"Amityville, NY",
681678331,FALSE,finalized,3,2/25/15 19:19,negative,1,Cancelled Flight,1,American,,whyemes,,0,,2/23/15 10:04,5.69921E+17,,
681678332,FALSE,finalized,3,2/25/15 18:48,negative,1,Customer Service Issue,1,American,,ctj823,,0,,2/23/15 10:03,5.69921E+17,,
681678333,FALSE,finalized,3,2/25/15 19:02,positive,1,,,American,,bobd60067,,0,,2/23/15 10:01,5.6992E+17,"suburban Chicago, IL",
681678334,FALSE,finalized,3,2/25/15 19:16,negative,1,Can't Tell,0.374,American,,rafalotto,,0,,2/23/15 10:01,5.6992E+17,SМЈo Paulo,Brasilia
681678335,FALSE,finalized,3,2/25/15 19:00,negative,1,Can't Tell,0.6274,American,,ameliasaletan,,0,,2/23/15 10:00,5.6992E+17,,Eastern Time (US & Canada)
681678336,FALSE,finalized,3,2/25/15 19:11,negative,0.6961,Flight Booking Problems,0.6961,American,,Baynhambristol,,0,,2/23/15 10:00,5.6992E+17,New York,Hawaii
681678337,FALSE,finalized,3,2/25/15 19:12,negative,0.6955,Customer Service Issue,0.6955,American,,ameliasaletan,,0,,2/23/15 10:00,5.6992E+17,,Eastern Time (US & Canada)
681678338,FALSE,finalized,3,2/25/15 19:42,negative,1,Customer Service Issue,0.7282,American,,JaJillian,,0,"[34.09822952, -118.34307851]",2/23/15 10:00,5.6992E+17,"New York, NY",Eastern Time (US & Canada)
681678339,FALSE,finalized,3,2/25/15 18:52,positive,0.671,,0,American,,_JamesGlenn,,0,"[41.97629096, -87.89888444]",2/23/15 9:59,5.69919E+17,KFAR,Central Time (US & Canada)
681678340,FALSE,finalized,3,2/25/15 18:56,positive,1,,,American,,ThatEricAlper,,0,,2/23/15 9:57,5.69919E+17,Toronto,Eastern Time (US & Canada)
681678341,FALSE,finalized,3,2/25/15 19:12,negative,1,Customer Service Issue,1,American,,jeffsberry,,0,,2/23/15 9:56,5.69919E+17,,
681678342,FALSE,finalized,3,2/25/15 19:35,negative,1,Lost Luggage,1,American,,schwartz2max,,0,,2/23/15 9:54,5.69918E+17,"Brooklyn, NY",Eastern Time (US & Canada)
681678343,FALSE,finalized,3,2/25/15 19:25,negative,1,Customer Service Issue,1,American,,Rozzinbags5,,0,,2/23/15 9:53,5.69918E+17,,
681678344,FALSE,finalized,3,2/25/15 19:13,negative,1,Cancelled Flight,1,American,,slippysam,,0,"[52.51012486, -2.98098622]",2/23/15 9:52,5.69918E+17,lydham shropshire uk,London
681678345,FALSE,finalized,3,2/25/15 18:52,negative,1,Customer Service Issue,1,American,,weezerandburnie,,0,,2/23/15 9:52,5.69918E+17,Belle MO,
681678346,FALSE,finalized,3,2/25/15 19:07,neutral,0.6431,,0,American,,politicalpizza,,0,,2/23/15 9:51,5.69917E+17,NYC,Eastern Time (US & Canada)
681678347,FALSE,finalized,3,2/25/15 19:01,negative,1,Can't Tell,0.3641,American,,slippysam,,0,"[52.51012488, -2.98098624]",2/23/15 9:50,5.69917E+17,lydham shropshire uk,London
681678348,FALSE,finalized,3,2/25/15 18:55,negative,1,Customer Service Issue,0.6736,American,,J0eSmith,,0,,2/23/15 9:50,5.69917E+17,,
681678349,FALSE,finalized,3,2/25/15 19:06,negative,1,Late Flight,1,American,,ricmarias,,0,,2/23/15 9:50,5.69917E+17,,Madrid
681678350,FALSE,finalized,3,2/25/15 19:16,negative,1,Flight Booking Problems,0.6628,American,,MikeBarr63,,0,"[28.35144756, -81.54358392]",2/23/15 9:48,5.69917E+17,"Allen, TX",
681678351,FALSE,finalized,3,2/25/15 18:59,negative,1,Flight Attendant Complaints,1,American,,slippysam,,0,"[52.51012533, -2.98099904]",2/23/15 9:48,5.69917E+17,lydham shropshire uk,London
681678352,FALSE,finalized,3,2/25/15 19:23,negative,0.6397,Can't Tell,0.3567,American,,sindhurella67,,0,"[32.78951797, -96.79891462]",2/23/15 9:47,5.69917E+17,,Eastern Time (US & Canada)
681678353,FALSE,finalized,3,2/25/15 19:04,negative,1,Customer Service Issue,0.6687,American,,RPA_CRE,,0,,2/23/15 9:46,5.69916E+17,,Pacific Time (US & Canada)
681678354,FALSE,finalized,3,2/25/15 19:14,positive,0.6594,,0,American,,twizda,,0,,2/23/15 9:45,5.69916E+17,,Central Time (US & Canada)
681678355,FALSE,finalized,3,2/25/15 19:18,negative,1,Customer Service Issue,1,American,,AMHerbs,,0,,2/23/15 9:45,5.69916E+17,,Pacific Time (US & Canada)
681678356,FALSE,finalized,3,2/25/15 19:07,neutral,1,,,American,,luzer,,0,,2/23/15 9:45,5.69916E+17,,Quito
681678357,FALSE,finalized,3,2/25/15 18:58,negative,1,Cancelled Flight,0.6212,American,,soundsofsatori,,0,"[39.60813937, -105.9548521]",2/23/15 9:42,5.69915E+17,Milky Way:Orion Arm:Earth:DFW,Central Time (US & Canada)
681678358,FALSE,finalized,3,2/25/15 19:24,neutral,1,,,American,,DJoyles,,0,,2/23/15 9:42,5.69915E+17,Could be Anywhere,
681678359,FALSE,finalized,3,2/25/15 19:01,negative,1,Can't Tell,1,American,,_mhertz,,0,,2/23/15 9:41,5.69915E+17,,Pacific Time (US & Canada)
681678360,FALSE,finalized,3,2/25/15 19:09,neutral,0.6732,,0,American,,_mhertz,,0,,2/23/15 9:41,5.69915E+17,,Pacific Time (US & Canada)
681678361,FALSE,finalized,3,2/25/15 19:08,negative,0.6938,Customer Service Issue,0.6938,American,,urduckcommander,,0,,2/23/15 9:41,5.69915E+17,,Quito
681678362,FALSE,finalized,3,2/25/15 19:31,negative,1,Bad Flight,0.3658,American,,_mhertz,,0,,2/23/15 9:40,5.69915E+17,,Pacific Time (US & Canada)
681678363,FALSE,finalized,3,2/25/15 19:24,negative,1,Flight Booking Problems,0.3659,American,,_mhertz,,0,,2/23/15 9:40,5.69915E+17,,Pacific Time (US & Canada)
681678364,FALSE,finalized,3,2/25/15 19:39,neutral,1,,,American,,DL_Dub,,0,,2/23/15 9:39,5.69915E+17,'Merica,
681678365,FALSE,finalized,3,2/25/15 19:30,positive,0.6789,,,American,,maggiecoliver,,0,,2/23/15 9:39,5.69914E+17,,Eastern Time (US & Canada)
681678366,FALSE,finalized,3,2/25/15 19:02,negative,0.6751,Late Flight,0.6751,American,,AGHJustin,,0,,2/23/15 9:39,5.69914E+17,QCA,Central Time (US & Canada)
681678367,FALSE,finalized,3,2/25/15 18:58,negative,1,Flight Booking Problems,0.3405,American,,Sean_Hirschhorn,,0,,2/23/15 9:38,5.69914E+17,,
681678368,FALSE,finalized,3,2/25/15 19:14,neutral,1,,,American,,Gauyo,,0,,2/23/15 9:37,5.69914E+17,"Buenos Aires, Argentina",Buenos Aires
681678369,FALSE,finalized,3,2/25/15 19:07,neutral,1,,,American,,norwaywithlove,,0,"[10.42269832, -75.54540857]",2/23/15 9:36,5.69914E+17,Where the wind takes me ,Greenland
681678370,FALSE,finalized,3,2/25/15 19:08,negative,1,Cancelled Flight,1,American,,KatieBLang,,0,,2/23/15 9:34,5.69913E+17,"Chicago, IL",Central Time (US & Canada)
681678371,FALSE,finalized,3,2/25/15 19:00,negative,1,Customer Service Issue,0.7201,American,,ipodipoor,,0,,2/23/15 9:34,5.69913E+17,,
681678372,FALSE,finalized,3,2/25/15 19:25,neutral,0.662,,0,American,,softwaredoug,,0,,2/23/15 9:33,5.69913E+17,"Charlottesville, VA",Hawaii
681678373,FALSE,finalized,3,2/25/15 19:06,negative,1,Customer Service Issue,0.6864,American,,ipodipoor,,0,,2/23/15 9:33,5.69913E+17,,
681678374,FALSE,finalized,3,2/25/15 19:25,negative,1,Customer Service Issue,1,American,,JustineTomkins,,0,,2/23/15 9:32,5.69913E+17,,
681678375,FALSE,finalized,3,2/25/15 18:55,negative,1,Customer Service Issue,0.65,American,,charliebrand,,0,,2/23/15 9:32,5.69913E+17,,Pacific Time (US & Canada)
